index,geometry,center_x,center_y,center,poly_area_km
158,"POLYGON ((-87.90010099999998 42.00453099999993, -87.89010099999997 42.00453099999993, -87.89010099999997 41.99453099999993, -87.90010099999998 41.99453099999993, -87.90010099999998 42.00453099999993))",-87.895101,41.99953099999993,POINT (-87.895101 41.99953099999993),1.667499700525598
159,"POLYGON ((-87.90010099999998 41.99453099999993, -87.89010099999997 41.99453099999993, -87.89010099999997 41.98453099999993, -87.90010099999998 41.98453099999993, -87.90010099999998 41.99453099999993))",-87.895101,41.98953099999993,POINT (-87.895101 41.98953099999993),1.6672377235705667
160,"POLYGON ((-87.90010099999998 41.98453099999993, -87.89010099999997 41.98453099999993, -87.89010099999997 41.97453099999993, -87.90010099999998 41.97453099999993, -87.90010099999998 41.98453099999993))",-87.895101,41.97953099999993,POINT (-87.895101 41.97953099999993),1.6669758796888265
161,"POLYGON ((-87.90010099999998 41.97453099999993, -87.89010099999997 41.97453099999993, -87.89010099999997 41.96453099999994, -87.90010099999998 41.96453099999994, -87.90010099999998 41.97453099999993))",-87.895101,41.96953099999993,POINT (-87.895101 41.96953099999993),1.6667141688046958
162,"POLYGON ((-87.90010099999998 41.96453099999994, -87.89010099999997 41.96453099999994, -87.89010099999997 41.95453099999994, -87.90010099999998 41.95453099999994, -87.90010099999998 41.96453099999994))",-87.895101,41.959530999999934,POINT (-87.895101 41.95953099999993),1.6664525908393817
198,"POLYGON ((-87.89010099999997 41.99453099999993, -87.88010099999997 41.99453099999993, -87.88010099999997 41.98453099999993, -87.89010099999997 41.98453099999993, -87.89010099999997 41.99453099999993))",-87.88510099999995,41.98953099999993,POINT (-87.88510099999995 41.98953099999993),1.6672377235705667
199,"POLYGON ((-87.89010099999997 41.98453099999993, -87.88010099999997 41.98453099999993, -87.88010099999997 41.97453099999993, -87.89010099999997 41.97453099999993, -87.89010099999997 41.98453099999993))",-87.88510099999995,41.97953099999993,POINT (-87.88510099999995 41.97953099999993),1.6669758796888265
200,"POLYGON ((-87.89010099999997 41.97453099999993, -87.88010099999997 41.97453099999993, -87.88010099999997 41.96453099999994, -87.89010099999997 41.96453099999994, -87.89010099999997 41.97453099999993))",-87.88510099999995,41.96953099999993,POINT (-87.88510099999995 41.96953099999993),1.6667141688046958
201,"POLYGON ((-87.89010099999997 41.96453099999994, -87.88010099999997 41.96453099999994, -87.88010099999997 41.95453099999994, -87.89010099999997 41.95453099999994, -87.89010099999997 41.96453099999994))",-87.88510099999995,41.959530999999934,POINT (-87.88510099999995 41.95953099999993),1.6664525908393817
238,"POLYGON ((-87.88010099999997 41.98453099999993, -87.87010099999996 41.98453099999993, -87.87010099999996 41.97453099999993, -87.88010099999997 41.97453099999993, -87.88010099999997 41.98453099999993))",-87.87510099999997,41.97953099999993,POINT (-87.87510099999997 41.97953099999993),1.6669758796888265
316,"POLYGON ((-87.86010099999996 41.98453099999993, -87.85010099999995 41.98453099999993, -87.85010099999995 41.97453099999993, -87.86010099999996 41.97453099999993, -87.86010099999996 41.98453099999993))",-87.85510099999996,41.97953099999993,POINT (-87.85510099999996 41.97953099999993),1.6669758796888265
318,"POLYGON ((-87.86010099999996 41.96453099999994, -87.85010099999995 41.96453099999994, -87.85010099999995 41.95453099999994, -87.86010099999996 41.95453099999994, -87.86010099999996 41.96453099999994))",-87.85510099999996,41.959530999999934,POINT (-87.85510099999996 41.95953099999993),1.6664525908393817
355,"POLYGON ((-87.85010099999995 41.98453099999993, -87.84010099999995 41.98453099999993, -87.84010099999995 41.97453099999993, -87.85010099999995 41.97453099999993, -87.85010099999995 41.98453099999993))",-87.84510099999994,41.97953099999993,POINT (-87.84510099999994 41.97953099999993),1.6669758796888265
357,"POLYGON ((-87.85010099999995 41.96453099999994, -87.84010099999995 41.96453099999994, -87.84010099999995 41.95453099999994, -87.85010099999995 41.95453099999994, -87.85010099999995 41.96453099999994))",-87.84510099999994,41.959530999999934,POINT (-87.84510099999994 41.95953099999993),1.6664525908393817
358,"POLYGON ((-87.85010099999995 41.95453099999994, -87.84010099999995 41.95453099999994, -87.84010099999995 41.94453099999994, -87.85010099999995 41.94453099999994, -87.85010099999995 41.95453099999994))",-87.84510099999994,41.94953099999994,POINT (-87.84510099999994 41.94953099999994),1.6661911457130556
359,"POLYGON ((-87.85010099999995 41.94453099999994, -87.84010099999995 41.94453099999994, -87.84010099999995 41.93453099999994, -87.85010099999995 41.93453099999994, -87.85010099999995 41.94453099999994))",-87.84510099999994,41.93953099999994,POINT (-87.84510099999994 41.93953099999994),1.6659298333469241
394,"POLYGON ((-87.84010099999995 41.98453099999993, -87.83010099999994 41.98453099999993, -87.83010099999994 41.97453099999993, -87.84010099999995 41.97453099999993, -87.84010099999995 41.98453099999993))",-87.83510099999995,41.97953099999993,POINT (-87.83510099999995 41.97953099999993),1.6669758796860372
397,"POLYGON ((-87.84010099999995 41.95453099999994, -87.83010099999994 41.95453099999994, -87.83010099999994 41.94453099999994, -87.84010099999995 41.94453099999994, -87.84010099999995 41.95453099999994))",-87.83510099999995,41.94953099999994,POINT (-87.83510099999995 41.94953099999994),1.6661911457102676
398,"POLYGON ((-87.84010099999995 41.94453099999994, -87.83010099999994 41.94453099999994, -87.83010099999994 41.93453099999994, -87.84010099999995 41.93453099999994, -87.84010099999995 41.94453099999994))",-87.83510099999995,41.93953099999994,POINT (-87.83510099999995 41.93953099999994),1.6659298333441364
433,"POLYGON ((-87.83010099999994 41.98453099999993, -87.82010099999994 41.98453099999993, -87.82010099999994 41.97453099999993, -87.83010099999994 41.97453099999993, -87.83010099999994 41.98453099999993))",-87.82510099999995,41.97953099999993,POINT (-87.82510099999995 41.97953099999993),1.6669758796916159
436,"POLYGON ((-87.83010099999994 41.95453099999994, -87.82010099999994 41.95453099999994, -87.82010099999994 41.94453099999994, -87.83010099999994 41.94453099999994, -87.83010099999994 41.95453099999994))",-87.82510099999995,41.94953099999994,POINT (-87.82510099999995 41.94953099999994),1.6661911457158434
437,"POLYGON ((-87.83010099999994 41.94453099999994, -87.82010099999994 41.94453099999994, -87.82010099999994 41.93453099999994, -87.83010099999994 41.93453099999994, -87.83010099999994 41.94453099999994))",-87.82510099999995,41.93953099999994,POINT (-87.82510099999995 41.93953099999994),1.6659298333497115
469,"POLYGON ((-87.82010099999994 42.01453099999993, -87.81010099999993 42.01453099999993, -87.81010099999993 42.00453099999993, -87.82010099999994 42.00453099999993, -87.82010099999994 42.01453099999993))",-87.81510099999994,42.009530999999924,POINT (-87.81510099999994 42.00953099999992),1.6677618106319967
470,"POLYGON ((-87.82010099999994 42.00453099999993, -87.81010099999993 42.00453099999993, -87.81010099999993 41.99453099999993, -87.82010099999994 41.99453099999993, -87.82010099999994 42.00453099999993))",-87.81510099999994,41.99953099999993,POINT (-87.81510099999994 41.99953099999993),1.667499700522808
471,"POLYGON ((-87.82010099999994 41.99453099999993, -87.81010099999993 41.99453099999993, -87.81010099999993 41.98453099999993, -87.82010099999994 41.98453099999993, -87.82010099999994 41.99453099999993))",-87.81510099999994,41.98953099999993,POINT (-87.81510099999994 41.98953099999993),1.6672377235677769
472,"POLYGON ((-87.82010099999994 41.98453099999993, -87.81010099999993 41.98453099999993, -87.81010099999993 41.97453099999993, -87.82010099999994 41.97453099999993, -87.82010099999994 41.98453099999993))",-87.81510099999994,41.97953099999993,POINT (-87.81510099999994 41.97953099999993),1.6669758796860372
475,"POLYGON ((-87.82010099999994 41.95453099999994, -87.81010099999993 41.95453099999994, -87.81010099999993 41.94453099999994, -87.82010099999994 41.94453099999994, -87.82010099999994 41.95453099999994))",-87.81510099999994,41.94953099999994,POINT (-87.81510099999994 41.94953099999994),1.6661911457102676
476,"POLYGON ((-87.82010099999994 41.94453099999994, -87.81010099999993 41.94453099999994, -87.81010099999993 41.93453099999994, -87.82010099999994 41.93453099999994, -87.82010099999994 41.94453099999994))",-87.81510099999994,41.93953099999994,POINT (-87.81510099999994 41.93953099999994),1.6659298333441364
509,"POLYGON ((-87.81010099999993 42.00453099999993, -87.80010099999993 42.00453099999993, -87.80010099999993 41.99453099999993, -87.81010099999993 41.99453099999993, -87.81010099999993 42.00453099999993))",-87.80510099999994,41.99953099999993,POINT (-87.80510099999994 41.99953099999993),1.6674997005283885
510,"POLYGON ((-87.81010099999993 41.99453099999993, -87.80010099999993 41.99453099999993, -87.80010099999993 41.98453099999993, -87.81010099999993 41.98453099999993, -87.81010099999993 41.99453099999993))",-87.80510099999994,41.98953099999993,POINT (-87.80510099999994 41.98953099999993),1.6672377235733564
511,"POLYGON ((-87.81010099999993 41.98453099999993, -87.80010099999993 41.98453099999993, -87.80010099999993 41.97453099999993, -87.81010099999993 41.97453099999993, -87.81010099999993 41.98453099999993))",-87.80510099999994,41.97953099999993,POINT (-87.80510099999994 41.97953099999993),1.6669758796916159
512,"POLYGON ((-87.81010099999993 41.97453099999993, -87.80010099999993 41.97453099999993, -87.80010099999993 41.96453099999994, -87.81010099999993 41.96453099999994, -87.81010099999993 41.97453099999993))",-87.80510099999994,41.96953099999993,POINT (-87.80510099999994 41.96953099999993),1.6667141688074847
514,"POLYGON ((-87.81010099999993 41.95453099999994, -87.80010099999993 41.95453099999994, -87.80010099999993 41.94453099999994, -87.81010099999993 41.94453099999994, -87.81010099999993 41.95453099999994))",-87.80510099999994,41.94953099999994,POINT (-87.80510099999994 41.94953099999994),1.6661911457158434
515,"POLYGON ((-87.81010099999993 41.94453099999994, -87.80010099999993 41.94453099999994, -87.80010099999993 41.93453099999994, -87.81010099999993 41.93453099999994, -87.81010099999993 41.94453099999994))",-87.80510099999994,41.93953099999994,POINT (-87.80510099999994 41.93953099999994),1.6659298333497115
516,"POLYGON ((-87.81010099999993 41.93453099999994, -87.80010099999993 41.93453099999994, -87.80010099999993 41.92453099999994, -87.81010099999993 41.92453099999994, -87.81010099999993 41.93453099999994))",-87.80510099999994,41.92953099999995,POINT (-87.80510099999994 41.92953099999995),1.6656686536680922
517,"POLYGON ((-87.81010099999993 41.92453099999994, -87.80010099999993 41.92453099999994, -87.80010099999993 41.91453099999995, -87.81010099999993 41.91453099999995, -87.81010099999993 41.92453099999994))",-87.80510099999994,41.91953099999994,POINT (-87.80510099999994 41.91953099999994),1.665407606589083
518,"POLYGON ((-87.81010099999993 41.91453099999995, -87.80010099999993 41.91453099999995, -87.80010099999993 41.90453099999995, -87.81010099999993 41.90453099999995, -87.81010099999993 41.91453099999995))",-87.80510099999994,41.90953099999995,POINT (-87.80510099999994 41.90953099999995),1.6651466920380382
548,"POLYGON ((-87.80010099999993 42.00453099999993, -87.79010099999992 42.00453099999993, -87.79010099999992 41.99453099999993, -87.80010099999993 41.99453099999993, -87.80010099999993 42.00453099999993))",-87.79510099999992,41.99953099999993,POINT (-87.79510099999992 41.99953099999993),1.667499700522808
549,"POLYGON ((-87.80010099999993 41.99453099999993, -87.79010099999992 41.99453099999993, -87.79010099999992 41.98453099999993, -87.80010099999993 41.98453099999993, -87.80010099999993 41.99453099999993))",-87.79510099999992,41.98953099999993,POINT (-87.79510099999992 41.98953099999993),1.6672377235677769
550,"POLYGON ((-87.80010099999993 41.98453099999993, -87.79010099999992 41.98453099999993, -87.79010099999992 41.97453099999993, -87.80010099999993 41.97453099999993, -87.80010099999993 41.98453099999993))",-87.79510099999992,41.97953099999993,POINT (-87.79510099999992 41.97953099999993),1.6669758796860372
551,"POLYGON ((-87.80010099999993 41.97453099999993, -87.79010099999992 41.97453099999993, -87.79010099999992 41.96453099999994, -87.80010099999993 41.96453099999994, -87.80010099999993 41.97453099999993))",-87.79510099999992,41.96953099999993,POINT (-87.79510099999992 41.96953099999993),1.666714168801907
552,"POLYGON ((-87.80010099999993 41.96453099999994, -87.79010099999992 41.96453099999994, -87.79010099999992 41.95453099999994, -87.80010099999993 41.95453099999994, -87.80010099999993 41.96453099999994))",-87.79510099999992,41.959530999999934,POINT (-87.79510099999992 41.95953099999993),1.6664525908365935
553,"POLYGON ((-87.80010099999993 41.95453099999994, -87.79010099999992 41.95453099999994, -87.79010099999992 41.94453099999994, -87.80010099999993 41.94453099999994, -87.80010099999993 41.95453099999994))",-87.79510099999992,41.94953099999994,POINT (-87.79510099999992 41.94953099999994),1.6661911457102676
554,"POLYGON ((-87.80010099999993 41.94453099999994, -87.79010099999992 41.94453099999994, -87.79010099999992 41.93453099999994, -87.80010099999993 41.93453099999994, -87.80010099999993 41.94453099999994))",-87.79510099999992,41.93953099999994,POINT (-87.79510099999992 41.93953099999994),1.6659298333441364
555,"POLYGON ((-87.80010099999993 41.93453099999994, -87.79010099999992 41.93453099999994, -87.79010099999992 41.92453099999994, -87.80010099999993 41.92453099999994, -87.80010099999993 41.93453099999994))",-87.79510099999992,41.92953099999995,POINT (-87.79510099999992 41.92953099999995),1.665668653662518
556,"POLYGON ((-87.80010099999993 41.92453099999994, -87.79010099999992 41.92453099999994, -87.79010099999992 41.91453099999995, -87.80010099999993 41.91453099999995, -87.80010099999993 41.92453099999994))",-87.79510099999992,41.91953099999994,POINT (-87.79510099999992 41.91953099999994),1.6654076065835097
557,"POLYGON ((-87.80010099999993 41.91453099999995, -87.79010099999992 41.91453099999995, -87.79010099999992 41.90453099999995, -87.80010099999993 41.90453099999995, -87.80010099999993 41.91453099999995))",-87.79510099999992,41.90953099999995,POINT (-87.79510099999992 41.90953099999995),1.665146692032466
569,"POLYGON ((-87.80010099999993 41.79453099999997, -87.79010099999992 41.79453099999997, -87.79010099999992 41.78453099999997, -87.80010099999993 41.78453099999997, -87.80010099999993 41.79453099999997))",-87.79510099999992,41.789530999999975,POINT (-87.79510099999992 41.78953099999998),1.6620260260637634
570,"POLYGON ((-87.80010099999993 41.78453099999997, -87.79010099999992 41.78453099999997, -87.79010099999992 41.77453099999997, -87.80010099999993 41.77453099999997, -87.80010099999993 41.78453099999997))",-87.79510099999992,41.77953099999998,POINT (-87.79510099999992 41.77953099999998),1.6617668272621229
586,"POLYGON ((-87.79010099999992 42.01453099999993, -87.78010099999992 42.01453099999993, -87.78010099999992 42.00453099999993, -87.79010099999992 42.00453099999993, -87.79010099999992 42.01453099999993))",-87.78510099999991,42.009530999999924,POINT (-87.78510099999991 42.00953099999992),1.667761810637578
587,"POLYGON ((-87.79010099999992 42.00453099999993, -87.78010099999992 42.00453099999993, -87.78010099999992 41.99453099999993, -87.79010099999992 41.99453099999993, -87.79010099999992 42.00453099999993))",-87.78510099999991,41.99953099999993,POINT (-87.78510099999991 41.99953099999993),1.6674997005283885
588,"POLYGON ((-87.79010099999992 41.99453099999993, -87.78010099999992 41.99453099999993, -87.78010099999992 41.98453099999993, -87.79010099999992 41.98453099999993, -87.79010099999992 41.99453099999993))",-87.78510099999991,41.98953099999993,POINT (-87.78510099999991 41.98953099999993),1.6672377235733564
589,"POLYGON ((-87.79010099999992 41.98453099999993, -87.78010099999992 41.98453099999993, -87.78010099999992 41.97453099999993, -87.79010099999992 41.97453099999993, -87.79010099999992 41.98453099999993))",-87.78510099999991,41.97953099999993,POINT (-87.78510099999991 41.97953099999993),1.6669758796916159
590,"POLYGON ((-87.79010099999992 41.97453099999993, -87.78010099999992 41.97453099999993, -87.78010099999992 41.96453099999994, -87.79010099999992 41.96453099999994, -87.79010099999992 41.97453099999993))",-87.78510099999991,41.96953099999993,POINT (-87.78510099999991 41.96953099999993),1.6667141688074847
591,"POLYGON ((-87.79010099999992 41.96453099999994, -87.78010099999992 41.96453099999994, -87.78010099999992 41.95453099999994, -87.79010099999992 41.95453099999994, -87.79010099999992 41.96453099999994))",-87.78510099999991,41.959530999999934,POINT (-87.78510099999991 41.95953099999993),1.6664525908421701
592,"POLYGON ((-87.79010099999992 41.95453099999994, -87.78010099999992 41.95453099999994, -87.78010099999992 41.94453099999994, -87.79010099999992 41.94453099999994, -87.79010099999992 41.95453099999994))",-87.78510099999991,41.94953099999994,POINT (-87.78510099999991 41.94953099999994),1.6661911457158434
593,"POLYGON ((-87.79010099999992 41.94453099999994, -87.78010099999992 41.94453099999994, -87.78010099999992 41.93453099999994, -87.79010099999992 41.93453099999994, -87.79010099999992 41.94453099999994))",-87.78510099999991,41.93953099999994,POINT (-87.78510099999991 41.93953099999994),1.6659298333497115
594,"POLYGON ((-87.79010099999992 41.93453099999994, -87.78010099999992 41.93453099999994, -87.78010099999992 41.92453099999994, -87.79010099999992 41.92453099999994, -87.79010099999992 41.93453099999994))",-87.78510099999991,41.92953099999995,POINT (-87.78510099999991 41.92953099999995),1.6656686536680922
595,"POLYGON ((-87.79010099999992 41.92453099999994, -87.78010099999992 41.92453099999994, -87.78010099999992 41.91453099999995, -87.79010099999992 41.91453099999995, -87.79010099999992 41.92453099999994))",-87.78510099999991,41.91953099999994,POINT (-87.78510099999991 41.91953099999994),1.665407606589083
596,"POLYGON ((-87.79010099999992 41.91453099999995, -87.78010099999992 41.91453099999995, -87.78010099999992 41.90453099999995, -87.79010099999992 41.90453099999995, -87.79010099999992 41.91453099999995))",-87.78510099999991,41.90953099999995,POINT (-87.78510099999991 41.90953099999995),1.6651466920380382
607,"POLYGON ((-87.79010099999992 41.80453099999997, -87.78010099999992 41.80453099999997, -87.78010099999992 41.79453099999997, -87.79010099999992 41.79453099999997, -87.79010099999992 41.80453099999997))",-87.78510099999991,41.79953099999998,POINT (-87.78510099999991 41.79953099999998),1.6622853563860325
608,"POLYGON ((-87.79010099999992 41.79453099999997, -87.78010099999992 41.79453099999997, -87.78010099999992 41.78453099999997, -87.79010099999992 41.78453099999997, -87.79010099999992 41.79453099999997))",-87.78510099999991,41.789530999999975,POINT (-87.78510099999991 41.78953099999998),1.6620260260693251
609,"POLYGON ((-87.79010099999992 41.78453099999997, -87.78010099999992 41.78453099999997, -87.78010099999992 41.77453099999997, -87.79010099999992 41.77453099999997, -87.79010099999992 41.78453099999997))",-87.78510099999991,41.77953099999998,POINT (-87.78510099999991 41.77953099999998),1.661766827267684
625,"POLYGON ((-87.78010099999992 42.01453099999993, -87.77010099999991 42.01453099999993, -87.77010099999991 42.00453099999993, -87.78010099999992 42.00453099999993, -87.78010099999992 42.01453099999993))",-87.7751009999999,42.009530999999924,POINT (-87.77510099999991 42.00953099999992),1.6677618106319967
626,"POLYGON ((-87.78010099999992 42.00453099999993, -87.77010099999991 42.00453099999993, -87.77010099999991 41.99453099999993, -87.78010099999992 41.99453099999993, -87.78010099999992 42.00453099999993))",-87.7751009999999,41.99953099999993,POINT (-87.77510099999991 41.99953099999993),1.667499700522808
627,"POLYGON ((-87.78010099999992 41.99453099999993, -87.77010099999991 41.99453099999993, -87.77010099999991 41.98453099999993, -87.78010099999992 41.98453099999993, -87.78010099999992 41.99453099999993))",-87.7751009999999,41.98953099999993,POINT (-87.77510099999991 41.98953099999993),1.6672377235677769
628,"POLYGON ((-87.78010099999992 41.98453099999993, -87.77010099999991 41.98453099999993, -87.77010099999991 41.97453099999993, -87.78010099999992 41.97453099999993, -87.78010099999992 41.98453099999993))",-87.7751009999999,41.97953099999993,POINT (-87.77510099999991 41.97953099999993),1.6669758796860372
629,"POLYGON ((-87.78010099999992 41.97453099999993, -87.77010099999991 41.97453099999993, -87.77010099999991 41.96453099999994, -87.78010099999992 41.96453099999994, -87.78010099999992 41.97453099999993))",-87.7751009999999,41.96953099999993,POINT (-87.77510099999991 41.96953099999993),1.666714168801907
630,"POLYGON ((-87.78010099999992 41.96453099999994, -87.77010099999991 41.96453099999994, -87.77010099999991 41.95453099999994, -87.78010099999992 41.95453099999994, -87.78010099999992 41.96453099999994))",-87.7751009999999,41.959530999999934,POINT (-87.77510099999991 41.95953099999993),1.6664525908365935
631,"POLYGON ((-87.78010099999992 41.95453099999994, -87.77010099999991 41.95453099999994, -87.77010099999991 41.94453099999994, -87.78010099999992 41.94453099999994, -87.78010099999992 41.95453099999994))",-87.7751009999999,41.94953099999994,POINT (-87.77510099999991 41.94953099999994),1.6661911457102676
632,"POLYGON ((-87.78010099999992 41.94453099999994, -87.77010099999991 41.94453099999994, -87.77010099999991 41.93453099999994, -87.78010099999992 41.93453099999994, -87.78010099999992 41.94453099999994))",-87.7751009999999,41.93953099999994,POINT (-87.77510099999991 41.93953099999994),1.6659298333441364
633,"POLYGON ((-87.78010099999992 41.93453099999994, -87.77010099999991 41.93453099999994, -87.77010099999991 41.92453099999994, -87.78010099999992 41.92453099999994, -87.78010099999992 41.93453099999994))",-87.7751009999999,41.92953099999995,POINT (-87.77510099999991 41.92953099999995),1.665668653662518
634,"POLYGON ((-87.78010099999992 41.92453099999994, -87.77010099999991 41.92453099999994, -87.77010099999991 41.91453099999995, -87.78010099999992 41.91453099999995, -87.78010099999992 41.92453099999994))",-87.7751009999999,41.91953099999994,POINT (-87.77510099999991 41.91953099999994),1.6654076065835097
635,"POLYGON ((-87.78010099999992 41.91453099999995, -87.77010099999991 41.91453099999995, -87.77010099999991 41.90453099999995, -87.78010099999992 41.90453099999995, -87.78010099999992 41.91453099999995))",-87.7751009999999,41.90953099999995,POINT (-87.77510099999991 41.90953099999995),1.665146692032466
636,"POLYGON ((-87.78010099999992 41.90453099999995, -87.77010099999991 41.90453099999995, -87.77010099999991 41.89453099999995, -87.78010099999992 41.89453099999995, -87.78010099999992 41.90453099999995))",-87.7751009999999,41.89953099999995,POINT (-87.77510099999991 41.89953099999995),1.6648859099243736
646,"POLYGON ((-87.78010099999992 41.80453099999997, -87.77010099999991 41.80453099999997, -87.77010099999991 41.79453099999997, -87.78010099999992 41.79453099999997, -87.78010099999992 41.80453099999997))",-87.7751009999999,41.79953099999998,POINT (-87.77510099999991 41.79953099999998),1.6622853563804696
647,"POLYGON ((-87.78010099999992 41.79453099999997, -87.77010099999991 41.79453099999997, -87.77010099999991 41.78453099999997, -87.78010099999992 41.78453099999997, -87.78010099999992 41.79453099999997))",-87.7751009999999,41.789530999999975,POINT (-87.77510099999991 41.78953099999998),1.6620260260637634
648,"POLYGON ((-87.78010099999992 41.78453099999997, -87.77010099999991 41.78453099999997, -87.77010099999991 41.77453099999997, -87.78010099999992 41.77453099999997, -87.78010099999992 41.78453099999997))",-87.7751009999999,41.77953099999998,POINT (-87.77510099999991 41.77953099999998),1.6617668272621229
665,"POLYGON ((-87.77010099999991 42.00453099999993, -87.76010099999991 42.00453099999993, -87.76010099999991 41.99453099999993, -87.77010099999991 41.99453099999993, -87.77010099999991 42.00453099999993))",-87.7651009999999,41.99953099999993,POINT (-87.7651009999999 41.99953099999993),1.667499700525598
